"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," CU-Botánico",NA,NA,NA,2017,"04",3,NA,NA,"M.Benito","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_1"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," CU-Botánico",NA,NA,NA,2017,"04",4,NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_2"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," C Universitaria",NA,NA,NA,2017,"06",15,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_3"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," C Universitaria",NA,NA,NA,2017,"06",15,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_4"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," C Universitaria",NA,NA,NA,2017,"06",15,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_5"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," C Universitaria",NA,NA,NA,2017,"06",15,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_6"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," C Universitaria",NA,NA,NA,2017,"06",15,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_7"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," C Universitaria",NA,NA,NA,2017,"06",15,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_8"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," C Universitaria",NA,NA,NA,2017,"06",15,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_9"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," C Universitaria",NA,NA,NA,2017,"06",15,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_10"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," C Universitaria",NA,NA,NA,2017,"06",15,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_11"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," C Universitaria",NA,NA,NA,2017,"06",15,NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_12"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," C Universitaria",NA,NA,NA,2017,"06",15,NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_13"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," C Universitaria",NA,NA,NA,2017,"06",15,NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_14"
"Anthidium",NA,"florentinum",NA,"Spain","Madrid"," C Universitaria",NA,NA,NA,2017,"06",15,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_15"
"Anthidium",NA,"florentinum",NA,"Spain","Madrid"," C Universitaria",NA,NA,NA,2017,"06",15,NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_16"
"Anthidium",NA,"florentinum",NA,"Spain","Madrid"," C Universitaria",NA,NA,NA,2017,"06",15,NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_17"
"Anthidium",NA,"florentinum",NA,"Spain","Madrid"," C Universitaria",NA,NA,NA,2017,"06",15,NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_18"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," Cercedilla",NA,NA,NA,2017,"06",18,NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_19"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," Cercedilla",NA,NA,NA,2017,"06",18,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_20"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," Cercedilla",NA,NA,NA,2017,"06",18,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_21"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," Cercedilla",NA,NA,NA,2017,"06",18,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_22"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," Cercedilla",NA,NA,NA,2017,"06",18,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_23"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," Cercedilla",NA,NA,NA,2017,"06",18,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_24"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," Cercedilla",NA,NA,NA,2017,"06",18,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_25"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," Cercedilla",NA,NA,NA,2017,"06",18,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_26"
"Anthidium",NA,"florentinum",NA,"Spain","Burgos"," Castrojeriz",NA,NA,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_28"
"Anthidium",NA,"florentinum",NA,"Spain","Burgos"," Castrojeriz",NA,NA,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_29"
"Anthidium",NA,"florentinum",NA,"Spain","Burgos"," Castrojeriz",NA,NA,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_30"
"Anthidium",NA,"florentinum",NA,"Spain","Burgos"," Castrojeriz",NA,NA,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_31"
"Bombus","Bombus","terrestris",NA,"Spain","Palencia"," Naveros de Pisuerga",42.4422225952148,-4.26388883590698,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_32"
"Bombus","Bombus","terrestris",NA,"Spain","Palencia"," Naveros de Pisuerga",42.4422225952148,-4.26388883590698,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_33"
"Bombus","Bombus","terrestris",NA,"Spain","Palencia"," Naveros de Pisuerga",42.4422225952148,-4.26388883590698,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_34"
"Bombus","Bombus","terrestris",NA,"Spain","Palencia"," Naveros de Pisuerga",42.4422225952148,-4.26388883590698,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_35"
"Bombus","Bombus","terrestris",NA,"Spain","Palencia"," Naveros de Pisuerga",42.4422225952148,-4.26388883590698,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_36"
"Bombus","Bombus","terrestris",NA,"Spain","Palencia"," Naveros de Pisuerga",42.4422225952148,-4.26388883590698,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_37"
"Bombus","Bombus","terrestris",NA,"Spain","Palencia"," Naveros de Pisuerga",42.4422225952148,-4.26388883590698,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_38"
"Bombus","Bombus","terrestris",NA,"Spain","Palencia"," Naveros de Pisuerga",42.4422225952148,-4.26388883590698,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_39"
"Bombus","Bombus","magnus",NA,"Spain","Palencia"," Naveros de Pisuerga",42.4422225952148,-4.26388883590698,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_40"
"Bombus","Bombus","terrestris",NA,"Spain","Cantabria","Cosgaya",NA,NA,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_41"
"Bombus","Bombus","terrestris",NA,"Spain","Cantabria","Cosgaya",NA,NA,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_42"
"Bombus","Bombus","terrestris",NA,"Spain","Cantabria","Cosgaya",NA,NA,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_43"
"Bombus","Megabombus","hortorum",NA,"Spain","Cantabria","Cosgaya",NA,NA,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_44"
"Bombus","Toracobombus","humilis",NA,"Spain","Cantabria","Cosgaya",NA,NA,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_45"
"Bombus","Toracobombus","humilis",NA,"Spain","Cantabria","Cosgaya",NA,NA,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_46"
"Bombus","Toracobombus","pascuorum",NA,"Spain","Cantabria","Cosgaya",NA,NA,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_47"
"Bombus","Toracobombus","humilis",NA,"Spain","Cantabria","Cosgaya",NA,NA,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_48"
"Bombus","Megabombus","hortorum",NA,"Spain","Cantabria","Cosgaya",NA,NA,NA,2017,"06",20,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_49"
"Bombus","Bombus","terrestris",NA,"Spain","Palencia","Pto. Piedrasluengas",43.041389465332,-4.53611087799072,NA,2017,"06",21,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_50"
"Bombus","Bombus","terrestris",NA,"Spain","Palencia","Pto. Piedrasluengas",43.041389465332,-4.53611087799072,NA,2017,"06",21,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_51"
"Bombus","Bombus","terrestris",NA,"Spain","Palencia","Pto. Piedrasluengas",43.041389465332,-4.53611087799072,NA,2017,"06",21,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_52"
"Bombus","Bombus","terrestris",NA,"Spain","Palencia","Pto. Piedrasluengas",43.041389465332,-4.53611087799072,NA,2017,"06",21,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_53"
"Bombus","Bombus","terrestris",NA,"Spain","Palencia","Pto. Piedrasluengas",43.041389465332,-4.53611087799072,NA,2017,"06",21,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_54"
"Bombus","Psithyrus","sylvestris",NA,"Spain","Palencia","Pto. Piedrasluengas",43.041389465332,-4.53611087799072,NA,2017,"06",21,NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_55"
"Bombus","Psithyrus","sylvestris",NA,"Spain","Palencia","Pto. Piedrasluengas",43.041389465332,-4.53611087799072,NA,2017,"06",21,NA,NA,"C. Ornosa","C. Ornosa","1",NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_56"
"Bombus","Psithyrus","quadricolor",NA,"Spain","Palencia","Pto. Piedrasluengas",43.041389465332,-4.53611087799072,NA,2017,"06",21,NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_57"
"Bombus","Psithyrus","sylvestris",NA,"Spain","Palencia","Pto. Piedrasluengas",43.041389465332,-4.53611087799072,NA,2017,"06",21,NA,NA,"C. Ornosa","C. Ornosa","1",NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_58"
"Bombus","Psithyrus","rupestris",NA,"Spain","Palencia","Pto. Piedrasluengas",43.041389465332,-4.53611087799072,NA,2017,"06",21,NA,NA,"C. Ornosa","C. Ornosa","1",NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_59"
"Bombus","Kaloobombus","soroeensis",NA,"Spain","Palencia","Pto. Piedrasluengas",43.041389465332,-4.53611087799072,NA,2017,"06",21,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_60"
"Bombus","Psithyrus","rupestris",NA,"Spain","Palencia","Pto. Piedrasluengas",43.041389465332,-4.53611087799072,NA,2017,"06",21,NA,NA,"C. Ornosa","C. Ornosa","1",NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_61"
"Bombus","Kallobombus","soroeensis",NA,"Spain","Palencia","Pto. Piedrasluengas",43.041389465332,-4.53611087799072,NA,2017,"06",21,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"8_Ornosa_62"
